damesano;coenti;coramo;premio_ganho;sinistro_ocorrido;desp_com;data_competencia
202402;5321;13690,0;2657127,39;1162610,45000001;132789,51;2024-02-01
202311;2798;6560,0;169131,62;126323,86;34253,42;2023-11-01
202311;2798;7750,0;1864680,08;-8189282,17;376767,71;2023-11-01
202402;5444;1710,0;16845,47;2368,59;1,67;2024-02-01
202402;5355;3510,0;0,0;382,21;0,0;2024-02-01
202402;5355;5200,0;2911853,57;139118,31;543394,95;2024-02-01
202402;5355;5310,0;266192225,75;129713771,93;58847522,98;2024-02-01
202402;5355;5420,0;45365679,44;61146243,9;8517034,47;2024-02-01
202402;5355;5530,0;89493326,93;55115186,72;16217170,36;2024-02-01
202402;5355;7750,0;0,0;1899,29;0,0;2024-02-01
202402;5436;7400,0;0,0;171513,5;0,0;2024-02-01
202402;5436;7450,0;0,0;600,57;0,0;2024-02-01
202402;5436;7460,0;382268,48;3577,21;87541,7;2024-02-01
202402;5436;7500,0;-200,75;568,46;0,0;2024-02-01
202402;5436;7750,0;34782874,22;5734207,68;7403805,45;2024-02-01
202402;5444;5530,0;0,0;2341,8;0,0;2024-02-01
202402;5444;9770,0;0,0;1,1;0,0;2024-02-01
202402;5444;9820,0;155019,49;-11170,31;1099,52;2024-02-01
202402;5444;9840,0;74959,49;0,0;1006,09;2024-02-01
202402;5444;9930,0;-35579,71;16404,39;247569,33;2024-02-01
202209;6793;9290,0;136204,27;122092,13;40245,88;2022-09-01
202209;6793;9820,0;474371,64;122644,54;25918,03;2022-09-01
202209;6793;9900,0;11639,55;12686,02;2327,91;2022-09-01
202209;6793;9930,0;1249278,52;1241320,82;184604,51;2022-09-01
202209;6831;9290,0;16461809,37;4343953,18;3948011,36;2022-09-01
202209;6831;9820,0;1436583,35;156212,42;379854,4;2022-09-01
202209;6831;9870,0;52376,85;1552,56;10344,77;2022-09-01
202209;6831;9930,0;5183117,77;1523095,6;1154144,14;2022-09-01
202209;6831;13290,0;1904,47;0,0;10008,62;2022-09-01
202209;6831;13810,0;233,94;0,0;1003,76;2022-09-01
202212;1571;3780,0;689336,95;245603,24;77436,04;2022-12-01
202209;6866;9290,0;1956283,42;423862,93;210578,96;2022-09-01
